Instance,Terminal,Layer,X location,Y location,Voltage
_170_,VPWR,li1,49.2200,68.0000,1.799999
_169_,VPWR,li1,34.9600,46.2400,1.799999
_168_,VPWR,li1,11.5000,35.3600,1.800000
_167_,VPWR,li1,56.5800,51.6800,1.799999
_166_,VPWR,li1,55.6600,46.2400,1.799999
_165_,VPWR,li1,38.6400,40.8000,1.799999
_164_,VPWR,li1,58.4200,24.4800,1.799999
_163_,VPWR,li1,49.2200,24.4800,1.799999
_162_,VPWR,li1,36.8000,24.4800,1.799999
_161_,VPWR,li1,26.6800,24.4800,1.800000
_160_,VPWR,li1,25.3000,24.4800,1.800000
_159_,VPWR,li1,11.9600,29.9200,1.799999
_158_,VPWR,li1,55.8900,40.8000,1.799999
_157_,VPWR,li1,59.5700,29.9200,1.799999
_156_,VPWR,li1,36.1100,35.3600,1.800000
_155_,VPWR,li1,22.3100,13.6000,1.800000
_154_,VPWR,li1,19.5500,24.4800,1.800000
_153_,VPWR,li1,17.2500,24.4800,1.800000
_152_,VPWR,li1,9.6600,19.0400,1.800000
_151_,VPWR,li1,11.2700,13.6000,1.800000
_150_,VPWR,li1,12.1900,57.1200,1.800000
_149_,VPWR,li1,18.1700,68.0000,1.800000
_148_,VPWR,li1,9.4300,51.6800,1.800000
_147_,VPWR,li1,20.9300,62.5600,1.800000
_146_,VPWR,li1,20.9300,68.0000,1.800000
_145_,VPWR,li1,13.5700,51.6800,1.800000
_144_,VPWR,li1,26.9100,57.1200,1.800000
_143_,VPWR,li1,33.8100,62.5600,1.800000
_142_,VPWR,li1,21.8500,46.2400,1.800000
_141_,VPWR,li1,38.4100,57.1200,1.799999
_140_,VPWR,li1,39.3300,62.5600,1.800000
_139_,VPWR,li1,28.2900,40.8000,1.800000
_138_,VPWR,li1,47.6100,57.1200,1.799999
_137_,VPWR,li1,46.2300,62.5600,1.800000
_136_,VPWR,li1,35.1900,46.2400,1.799999
_135_,VPWR,li1,54.9700,46.2400,1.799999
_134_,VPWR,li1,50.8300,46.2400,1.799999
_133_,VPWR,li1,43.0100,40.8000,1.799999
_132_,VPWR,li1,59.5700,24.4800,1.799999
_131_,VPWR,li1,47.6100,24.4800,1.799999
_130_,VPWR,li1,46.6900,29.9200,1.799999
_129_,VPWR,li1,23.6900,29.9200,1.799999
_128_,VPWR,li1,20.0100,24.4800,1.800000
_127_,VPWR,li1,12.1900,24.4800,1.800000
_126_,VPWR,li1,20.7000,35.3600,1.800000
_125_,VPWR,li1,17.2500,29.9200,1.799999
_124_,VPWR,li1,34.0400,51.6800,1.799999
_123_,VPWR,li1,37.4900,57.1200,1.799999
_122_,VPWR,li1,25.0700,51.6800,1.800000
_121_,VPWR,li1,21.8500,51.6800,1.800000
_120_,VPWR,li1,29.2100,51.6800,1.799999
_119_,VPWR,li1,19.5500,51.6800,1.800000
_118_,VPWR,li1,24.1500,51.6800,1.800000
_117_,VPWR,li1,49.2200,51.6800,1.799999
_116_,VPWR,li1,48.9900,51.6800,1.799999
_115_,VPWR,li1,52.2100,51.6800,1.799999
_114_,VPWR,li1,54.5100,51.6800,1.799999
_113_,VPWR,li1,50.3700,51.6800,1.799999
_112_,VPWR,li1,42.5500,46.2400,1.799999
_111_,VPWR,li1,52.9000,29.9200,1.799999
_110_,VPWR,li1,49.4500,19.0400,1.800000
_109_,VPWR,li1,54.9700,19.0400,1.800000
_108_,VPWR,li1,62.3300,24.4800,1.799999
_107_,VPWR,li1,50.3700,29.9200,1.799999
_106_,VPWR,li1,42.5500,24.4800,1.799999
_105_,VPWR,li1,33.3500,57.1200,1.799999
_104_,VPWR,li1,43.0100,57.1200,1.799999
_103_,VPWR,li1,30.1300,57.1200,1.799999
_102_,VPWR,li1,27.8300,51.6800,1.799999
_101_,VPWR,li1,29.6700,57.1200,1.799999
_100_,VPWR,li1,18.1700,57.1200,1.800000
_099_,VPWR,li1,12.6500,57.1200,1.800000
_098_,VPWR,li1,9.4300,51.6800,1.800000
_097_,VPWR,li1,46.4600,51.6800,1.799999
_096_,VPWR,li1,46.9200,35.3600,1.799999
_095_,VPWR,li1,41.1700,35.3600,1.799999
_094_,VPWR,li1,43.0100,35.3600,1.799999
_093_,VPWR,li1,50.8300,35.3600,1.799999
_092_,VPWR,li1,51.7500,35.3600,1.799999
_091_,VPWR,li1,49.9100,35.3600,1.799999
_090_,VPWR,li1,49.9100,62.5600,1.800000
_089_,VPWR,li1,40.7100,51.6800,1.799999
_088_,VPWR,li1,41.1700,57.1200,1.799999
_087_,VPWR,li1,48.3000,46.2400,1.799999
_086_,VPWR,li1,49.4500,40.8000,1.799999
_085_,VPWR,li1,45.7700,46.2400,1.799999
_084_,VPWR,li1,52.2100,40.8000,1.799999
_083_,VPWR,li1,47.1500,40.8000,1.799999
_082_,VPWR,li1,46.2300,40.8000,1.799999
_081_,VPWR,li1,15.4100,13.6000,1.800000
_080_,VPWR,li1,15.4100,57.1200,1.800000
_079_,VPWR,li1,17.7100,51.6800,1.800000
