Instance,Terminal,Layer,X location,Y location,Voltage
_154_,VGND,li1,19.5500,21.7600,0.000000
_153_,VGND,li1,17.2500,21.7600,0.000000
_152_,VGND,li1,9.6600,21.7600,0.000000
_151_,VGND,li1,11.2700,16.3200,0.000000
_150_,VGND,li1,12.1900,59.8400,0.000000
_149_,VGND,li1,18.1700,70.7200,0.000000
_148_,VGND,li1,9.4300,48.9600,0.000001
_147_,VGND,li1,20.9300,59.8400,0.000000
_146_,VGND,li1,20.9300,65.2800,0.000000
_145_,VGND,li1,13.5700,48.9600,0.000001
_144_,VGND,li1,26.9100,59.8400,0.000000
_143_,VGND,li1,33.8100,65.2800,0.000000
_142_,VGND,li1,21.8500,48.9600,0.000000
_141_,VGND,li1,38.4100,59.8400,0.000000
_140_,VGND,li1,39.3300,65.2800,0.000001
_139_,VGND,li1,28.2900,43.5200,0.000001
_138_,VGND,li1,47.6100,54.4000,0.000001
_137_,VGND,li1,46.2300,65.2800,0.000001
_136_,VGND,li1,35.1900,48.9600,0.000001
_135_,VGND,li1,54.9700,48.9600,0.000001
_134_,VGND,li1,50.8300,48.9600,0.000001
_133_,VGND,li1,43.0100,43.5200,0.000001
_132_,VGND,li1,59.5700,27.2000,0.000001
_131_,VGND,li1,47.6100,27.2000,0.000001
_130_,VGND,li1,46.6900,27.2000,0.000001
_129_,VGND,li1,23.6900,32.6400,0.000000
_128_,VGND,li1,20.0100,27.2000,0.000000
_127_,VGND,li1,12.1900,27.2000,0.000000
_126_,VGND,li1,20.7000,32.6400,0.000000
_125_,VGND,li1,17.2500,27.2000,0.000000
_124_,VGND,li1,34.0400,54.4000,0.000001
_123_,VGND,li1,37.4900,54.4000,0.000001
_122_,VGND,li1,25.0700,54.4000,0.000000
_121_,VGND,li1,21.8500,54.4000,0.000001
_120_,VGND,li1,29.2100,54.4000,0.000001
_119_,VGND,li1,19.5500,54.4000,0.000001
_118_,VGND,li1,24.1500,48.9600,0.000000
_117_,VGND,li1,49.2200,54.4000,0.000001
_116_,VGND,li1,48.9900,48.9600,0.000001
_115_,VGND,li1,52.2100,54.4000,0.000001
_114_,VGND,li1,54.5100,54.4000,0.000001
_113_,VGND,li1,50.3700,48.9600,0.000001
_112_,VGND,li1,42.5500,48.9600,0.000001
_111_,VGND,li1,52.9000,32.6400,0.000001
_110_,VGND,li1,49.4500,21.7600,0.000001
_109_,VGND,li1,54.9700,21.7600,0.000001
_108_,VGND,li1,62.3300,27.2000,0.000001
_107_,VGND,li1,50.3700,27.2000,0.000001
_106_,VGND,li1,42.5500,21.7600,0.000000
_105_,VGND,li1,33.3500,54.4000,0.000001
_104_,VGND,li1,43.0100,59.8400,0.000001
_103_,VGND,li1,30.1300,59.8400,0.000000
_102_,VGND,li1,27.8300,48.9600,0.000001
_101_,VGND,li1,29.6700,54.4000,0.000001
_100_,VGND,li1,18.1700,59.8400,0.000000
_099_,VGND,li1,12.6500,54.4000,0.000001
_098_,VGND,li1,9.4300,54.4000,0.000001
_097_,VGND,li1,46.4600,48.9600,0.000001
_096_,VGND,li1,46.9200,32.6400,0.000001
_095_,VGND,li1,41.1700,38.0800,0.000000
_094_,VGND,li1,43.0100,38.0800,0.000000
_093_,VGND,li1,50.8300,32.6400,0.000001
_092_,VGND,li1,51.7500,38.0800,0.000000
_091_,VGND,li1,49.9100,38.0800,0.000000
_090_,VGND,li1,49.9100,59.8400,0.000001
_089_,VGND,li1,40.7100,48.9600,0.000001
_088_,VGND,li1,41.1700,54.4000,0.000001
_087_,VGND,li1,48.3000,43.5200,0.000001
_086_,VGND,li1,49.4500,43.5200,0.000001
_085_,VGND,li1,45.7700,43.5200,0.000001
_084_,VGND,li1,52.2100,43.5200,0.000001
_083_,VGND,li1,47.1500,38.0800,0.000000
_082_,VGND,li1,46.2300,43.5200,0.000001
_081_,VGND,li1,15.4100,10.8800,0.000000
_080_,VGND,li1,15.4100,59.8400,0.000000
_079_,VGND,li1,17.7100,54.4000,0.000001
